IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,LA_soil_use,log_pm25,Week
1264,46.1678524,9.87920992,2019-03-15,290,13.0,9.428571428571429,,,22.122857142857143,15.716857142857142,,-0.5433428571428572,0.8567285714285713,1.596,S,0.1639937159999999,0,83457.14285714286,7607857.142857143,69.01,88.28857142857143,99.84,2.011028571428571,4.155,S,1656.0,10.51,0.3325,2.467428571428571,7.155571428571429e-05,21.176,0.6790285714285715,8.426,1.6121,0.479,4.695,4.068428571428571,1.3225714285714285,112,17.0,2.344549292093078,11
1264,46.1678524,9.87920992,2019-03-22,290,15.571428571428571,13.142857142857142,,,24.28714285714286,18.28142857142857,,0.9788857142857142,0.8570571428571431,1.93,S,0.001847715,0,83908.57142857143,9712857.142857144,66.8,85.13142857142859,98.29,1.7873285714285714,5.852,S,1818.0,10.84,0.3669142857142857,3.1455714285714285,6.933714285714285e-05,26.196,0.6848285714285715,8.533,1.6085,0.5201428571428572,4.695,4.091142857142858,1.3492857142857144,112,17.0,2.649209701079277,12
1264,46.1678524,9.87920992,2019-03-29,290,21.142857142857142,17.428571428571427,,,28.22714285714286,21.21857142857143,,1.9447142857142856,0.7324285714285714,1.253,NE,0.856204861,0,83244.28571428571,8409785.714285715,68.98,90.3542857142857,99.78,1.6391571428571428,3.685,N,1637.0,10.72,0.4008142857142857,4.350714285714286,6.872714285714286e-05,34.853,0.6876714285714286,8.517,1.6004,0.5338428571428572,4.695,4.113857142857143,1.376,112,17.0,2.913902255306359,13
1264,46.1678524,9.87920992,2019-04-05,290,13.571428571428571,11.285714285714286,,,24.07333333333333,15.503333333333332,,1.5125,0.5757428571428572,1.291,S,0.45435,1,82418.57142857143,6252142.857142857,83.07,95.82714285714287,99.73,1.26,3.43,S,1487.0,11.2,0.4349142857142857,6.614,7.087142857142858e-05,50.858,0.6882714285714285,8.333,1.5466000000000002,0.5749000000000001,4.695,4.136714285714286,1.4025714285714286,112,17.0,2.5084371471981943,14
1264,46.1678524,9.87920992,2019-04-12,290,15.0,12.571428571428571,,,21.217142857142857,13.994142857142858,,1.6448714285714283,0.5619857142857143,1.114,NW,0.355809,1,83370.0,8060142.857142857,84.32,94.69571428571427,99.17,1.3131428571428572,2.446,N,1298.0,10.88,0.4702428571428571,9.712142857142856,7.51542857142857e-05,72.674,0.6885285714285715,8.052,1.4307,0.6022714285714285,4.695,4.164142857142857,1.4354285714285715,112,17.0,2.6079667425452273,15
1264,46.1678524,9.87920992,2019-04-19,290,15.571428571428571,12.571428571428571,,,17.1,10.649285714285714,,3.8567142857142858,0.6700571428571429,1.597,SE,0.6516529,1,83547.14285714286,10584000.0,81.78,95.02714285714283,99.9,1.6978571428571427,3.83,N,1364.0,10.64,0.5052142857142857,12.631428571428572,7.968285714285714e-05,93.23,0.6888,7.738000000000001,1.2863,0.6227999999999999,4.695,4.221428571428572,1.506,112,17.0,2.6079667425452273,16
1264,46.1678524,9.87920992,2019-04-26,290,9.0,6.833333333333333,,,17.096666666666668,11.148,,2.4484142857142857,0.9278142857142856,1.493,S,0.599704,0,83132.85714285714,12702000.0,78.68,91.98857142857142,99.84,2.2485714285714287,3.762,S,1798.0,11.0,0.5380714285714285,14.33,8.252571428571428e-05,105.25,0.6894142857142859,7.450000000000001,1.1483,0.6638571428571429,4.695,4.283285714285714,1.5821428571428573,112,17.0,2.0583881324820035,17
1264,46.1678524,9.87920992,2019-05-03,290,9.857142857142858,7.857142857142857,,,14.543285714285716,10.040714285714287,,1.0082285714285717,0.8905142857142858,2.019,S,0.505212,1,82687.14285714286,9688857.142857144,84.52,94.45285714285716,99.92,2.103,5.987,S,1861.0,10.89,0.5679,13.971428571428572,8.377285714285712e-05,102.83,0.6915714285714287,7.1555,1.0298,0.6775428571428571,4.71557142857143,4.345142857142857,1.659,112,17.0,2.181224235989778,18
1264,46.1678524,9.87920992,2019-05-10,290,10.857142857142858,8.0,,,14.337142857142856,8.835142857142857,,3.385142857142857,0.9818285714285714,2.325,S,0.278462,1,83262.85714285714,12020714.285714284,84.05,92.67714285714284,99.76,2.506,5.522,S,1861.0,10.03,0.5955428571428573,11.855714285714289,9.03e-05,88.11000000000001,0.6972142857142857,6.7797,0.9074,0.7186000000000001,4.743000000000001,4.406571428571429,1.7348571428571429,112,17.0,2.1972245773362196,19
1264,46.1678524,9.87920992,2019-05-17,290,11.571428571428571,8.428571428571429,,,15.264285714285714,8.533857142857142,,6.112285714285713,0.6386428571428572,1.165,NW,0.531501,1,82847.14285714286,12794714.285714284,81.61,95.3342857142857,99.9,1.5214285714285716,2.922,N,1786.0,11.78,0.6215142857142857,8.938285714285714,0.0001102742857142,67.74499999999999,0.7060285714285712,6.490799999999999,0.7903,0.7254428571428572,4.743000000000001,4.456428571428572,1.795142857142857,112,17.0,2.243744592971112,20
1264,46.1678524,9.87920992,2019-05-24,290,10.285714285714286,8.571428571428571,,,14.024857142857144,7.081142857142857,,7.387142857142856,0.7130857142857144,1.707,S,0.5466439999999999,1,83271.42857142857,12657714.285714284,83.86,94.97571428571428,99.85,1.558557142857143,3.783,S,1745.0,11.16,0.6458857142857143,6.197285714285714,0.0001517,48.636,0.7174285714285714,6.3974,0.69172,0.7664999999999998,4.743000000000001,4.501142857142857,1.848428571428572,112,17.0,2.2587824703356527,21
1264,46.1678524,9.87920992,2019-05-31,290,16.857142857142858,12.857142857142858,,,14.424,7.6728,,11.922857142857143,0.6884428571428572,1.371,N,0.1853144,0,83751.42857142857,19307142.85714286,81.4,92.95285714285714,99.9,1.4262857142857146,3.244,NW,1963.0,11.73,0.6696428571428571,4.509,0.0007303571428571,36.934,0.7311428571428572,6.7699,0.62643,0.7664999999999998,4.743000000000001,4.546,1.9017142857142857,112,17.0,2.6288008294480694,22
1264,46.1678524,9.87920992,2019-06-07,290,20.714285714285715,12.0,,,14.022857142857143,6.673857142857143,,11.722857142857142,0.870642857142857,1.875,N,1.3435100000000002,1,83647.14285714286,18371428.57142857,79.72,94.71,99.9,2.22,4.395,N,1866.0,14.97,0.6964,3.754571428571429,0.005047,31.834,0.7489,7.880000000000001,0.6012500000000001,0.7870285714285714,4.743000000000001,4.590714285714285,1.954857142857143,112,17.0,2.5649493574615367,23
1264,46.1678524,9.87920992,2019-06-14,290,16.142857142857142,13.285714285714286,,,12.997857142857145,6.796571428571428,,13.481428571428571,0.7402428571428572,1.519,NW,0.2005249999999999,1,83745.71428571429,19472857.14285714,82.28,92.87,99.72,1.6622857142857144,3.712,N,1830.0,11.09,0.7226142857142858,3.4645714285714284,0.0121658571428571,30.015,0.769542857142857,9.374,0.6018800000000001,0.8144,4.743000000000001,4.629,2.000714285714286,112,17.0,2.659260036932778,24
1264,46.1678524,9.87920992,2019-06-21,290,19.428571428571427,14.428571428571429,,,13.37742857142857,7.081714285714286,,16.08857142857143,0.7097285714285714,1.233,NW,0.3404213,0,84138.57142857143,20125714.285714287,73.19,93.92714285714284,99.87,1.3517142857142856,2.857,NW,2701.0,10.46,0.7412857142857143,3.356428571428571,0.0188371428571428,29.415,0.7903714285714286,10.705,0.60868,0.8144,4.743000000000001,4.653142857142858,2.0307142857142857,112,17.0,2.7362210780689065,25
1264,46.1678524,9.87920992,2019-06-28,290,22.285714285714285,17.0,,,14.167142857142858,7.973285714285715,,17.414285714285715,0.6558999999999999,1.381,NW,0.256046,0,84112.85714285714,20465714.285714287,78.0,92.66,99.58,1.3699285714285714,2.958,NW,2268.0,10.95,0.7452428571428571,3.1562857142857146,0.0218342857142857,28.05,0.8088428571428572,11.326,0.60198,0.8144,4.743000000000001,4.676857142857143,2.060428571428571,112,17.0,2.8903717578961645,26
1264,46.1678524,9.87920992,2019-07-05,290,14.428571428571429,12.285714285714286,,,13.137142857142855,6.922714285714286,,14.472857142857142,0.7499428571428571,1.389,S,0.3636,0,83567.14285714286,18407142.85714286,81.22,92.2957142857143,99.79,1.6048571428571428,3.494,NW,2024.0,11.19,0.7276142857142857,2.835,0.0196442857142857,25.647,0.8277714285714285,10.924,0.56832,0.8144,4.743000000000001,4.700571428571429,2.0899999999999994,112,17.0,2.586689344097943,27
1264,46.1678524,9.87920992,2019-07-12,290,11.5,8.166666666666666,,,12.3172,5.4056,,12.17857142857143,0.7294142857142855,1.337,S,0.5694170000000001,1,83460.0,18371428.57142857,81.26,93.41285714285716,99.8,1.486114285714286,3.089,NW,1918.0,11.45,0.6931714285714285,2.527857142857143,0.0140942857142857,23.206,0.8478428571428571,9.819,0.5193,0.8144,4.743000000000001,4.719142857142858,2.113142857142857,112,17.0,2.2155737160044158,28
1264,46.1678524,9.87920992,2019-07-19,290,24.83333333333333,19.0,,,17.182,10.9902,,16.25,0.6534714285714286,1.358,NW,0.224528,1,84182.85714285714,17820000.0,84.88,95.5142857142857,99.9,1.1925571428571426,3.372,NW,1518.0,10.84,0.6538857142857143,2.2378571428571434,0.0075245714285714,20.851000000000003,0.8635,8.519,0.47705,0.8144,4.743000000000001,4.706,2.097714285714286,112,17.0,2.995732273553991,29
1264,46.1678524,9.87920992,2019-07-26,290,13.428571428571429,10.714285714285714,,,15.634285714285712,8.272285714285713,,14.595714285714283,0.6875,1.309,S,0.44062,1,83302.85714285714,15122714.285714284,86.92,95.72428571428574,99.93,1.4772571428571428,3.627,NW,1476.0,11.82,0.6220714285714285,1.96,0.0022615142857142,18.66,0.8687285714285713,7.539,0.46384,0.8144,4.743000000000001,4.687714285714286,2.075857142857143,112,17.0,2.46080909820894,30
1264,46.1678524,9.87920992,2019-08-02,290,14.0,11.0,,,14.975714285714288,8.404857142857143,,13.935714285714283,0.6876285714285714,1.325,NW,0.62421,1,83641.42857142857,15713571.42857143,79.67,94.54857142857144,99.63,1.5215714285714286,2.976,NW,2210.0,10.94,0.607842857142857,1.6858571428571427,0.0001210985714285,16.666,0.8572999999999998,7.197,0.4982199999999999,0.8144,4.743000000000001,4.669428571428571,2.054,112,17.0,2.4849066497880004,31
1264,46.1678524,9.87920992,2019-08-09,290,14.285714285714286,10.285714285714286,,,12.250428571428571,6.027571428571429,,14.152857142857142,0.7559285714285714,2.1,NW,0.38115,1,83740.0,14367142.857142856,81.07,95.40571428571432,99.76,1.7377142857142858,3.556,NW,1867.0,11.26,0.6087285714285714,1.41,1.8342857142857144e-05,14.801,0.8281142857142857,7.167,0.5758300000000001,0.8144,4.743000000000001,4.650999999999999,2.032142857142857,112,17.0,2.423537703411708,32
1264,46.1678524,9.87920992,2019-08-16,290,11.6,9.0,,,12.109666666666667,6.127666666666666,,13.304285714285715,0.6599428571428572,1.39,SE,0.628084,1,83995.71428571429,14221428.57142857,83.8,96.16142857142856,99.92,1.4835714285714283,2.96,NW,1807.0,11.81,0.6155714285714285,1.1482857142857144,0.0008027,13.104,0.7897285714285714,7.286999999999999,0.6797899999999999,0.8144,4.743000000000001,4.620428571428572,1.9947142857142857,112,17.0,2.302585092994046,33
1264,46.1678524,9.87920992,2019-08-23,290,15.2,11.4,,,14.188333333333333,6.268833333333333,,13.564285714285717,0.6314857142857143,1.28,SE,0.28056,1,84144.28571428571,14185714.285714284,87.85,96.21000000000002,99.93,1.0024,2.322,NW,1372.0,11.09,0.6192,0.9203714285714286,0.0021028571428571,11.626,0.7519428571428571,7.478999999999999,0.7929,0.8144,4.743000000000001,4.5807142857142855,1.945,112,17.0,2.517696472610991,34
1264,46.1678524,9.87920992,2019-08-30,290,13.571428571428571,10.285714285714286,,,16.284285714285716,7.717571428571429,,12.845714285714283,0.6584428571428571,1.338,SE,0.315786,1,83881.42857142857,13461428.57142857,81.81,94.86571428571428,99.94,1.3394285714285716,3.941,SE,1591.0,10.58,0.6108428571428571,0.7443571428571428,0.0030185714285714,10.431,0.7238999999999999,7.667999999999999,0.8999000000000001,0.8144,4.743000000000001,4.5407142857142855,1.896,112,17.0,2.423537703411708,35
1264,46.1678524,9.87920992,2019-09-06,290,9.428571428571429,5.571428571428571,,,18.341,8.662,,7.289000000000001,0.7684285714285713,1.331,S,0.7994492999999999,1,83737.14285714286,10321857.142857144,83.78,94.7,99.76,1.7817142857142856,3.646,S,1502.0,12.08,0.5893571428571428,0.6213571428571429,0.0036974285714285,9.515,0.7054714285714285,7.906000000000001,1.0059,0.8486142857142858,4.743000000000001,4.501,1.846142857142857,112,17.0,1.8827312474337816,36
1264,46.1678524,9.87920992,2019-09-13,290,20.285714285714285,15.428571428571429,,,20.858571428571427,10.356285714285717,,13.268571428571429,0.6880428571428572,1.191,S,0.11880145,0,84247.14285714286,12989857.142857144,84.44,94.65714285714286,99.97,1.304842857142857,2.402,NW,1611.0,10.82,0.5597857142857142,0.5421285714285714,0.004441,8.858999999999998,0.6920285714285715,8.209999999999999,1.1162,0.8623000000000001,4.743000000000001,4.456428571428571,1.791285714285714,112,17.0,2.7990219793079367,37
1264,46.1678524,9.87920992,2019-09-20,290,12.142857142857142,8.857142857142858,,,20.39,9.827857142857145,,8.529714285714286,0.6576714285714286,1.376,S,0.2920952999999999,0,83624.28571428571,9335000.0,87.57,95.27,99.79,1.455142857142857,3.562,NW,1225.0,10.76,0.5259857142857143,0.5023714285714286,0.0051361428571428,8.449,0.6819428571428572,8.532000000000002,1.2249,0.8623000000000001,4.776571428571429,4.394,1.716,112,17.0,2.2881963555419462,38
1264,46.1678524,9.87920992,2019-09-27,290,16.285714285714285,11.857142857142858,,,21.12,10.666428571428572,,9.055571428571428,0.6853857142857144,1.555,NW,0.4533161,1,83327.14285714286,10133285.714285716,81.33,94.93142857142855,99.92,1.6931428571428573,4.528,N,1584.0,11.67,0.4916999999999999,0.4980571428571428,0.0056625714285714,8.274999999999999,0.6737857142857143,8.817,1.3256,0.8623000000000001,4.79,4.33,1.6392857142857142,112,17.0,2.553899521274952,39
1264,46.1678524,9.87920992,2019-10-04,290,12.142857142857142,9.714285714285714,,,24.33428571428572,12.02142857142857,,5.844714285714285,0.7139142857142857,1.299,S,0.25093,0,83295.71428571429,8948000.0,83.74,94.01428571428572,99.94,1.6647142857142858,3.012,NW,1365.0,13.86,0.4566142857142857,0.5284142857142858,0.0059897142857142,8.32,0.6675285714285716,9.038,1.4081,0.8623000000000001,4.79,4.266285714285715,1.563,112,17.0,2.371577964480997,40
1264,46.1678524,9.87920992,2019-10-11,290,15.0,11.0,,,31.32857142857143,13.348571428571429,,6.573428571428572,0.6896571428571427,1.097,SE,0.290910542,0,83808.57142857143,9585142.857142856,86.87,96.19428571428573,99.94,1.3261999999999998,3.257,N,973.3,11.73,0.4184,0.5952,0.0061864285714285,8.584000000000001,0.6640142857142857,9.223,1.4742,0.8623000000000001,4.79,4.204714285714285,1.4887142857142857,112,17.0,2.4849066497880004,41
1264,46.1678524,9.87920992,2019-10-18,290,17.857142857142858,12.285714285714286,,,37.894,13.702000000000002,,7.803571428571429,0.7033714285714285,1.358,NE,1.187449,1,83778.57142857143,5139000.0,86.22,98.17,99.94,1.896142857142857,3.181,NE,927.3,19.72,0.3800285714285714,0.6964714285714286,0.0062467142857142,9.087,0.6623571428571429,9.395,1.5414,0.8623000000000001,4.79,4.169,1.4465714285714288,112,17.0,2.586689344097943,42
1264,46.1678524,9.87920992,2019-10-25,290,24.428571428571427,16.428571428571427,,,44.001666666666665,24.285,,7.297571428571429,0.5893999999999998,1.161,S,0.21547653,1,83791.42857142857,5924714.285714285,86.19,97.10857142857142,99.97,1.1099142857142856,2.945,SE,833.1,10.5,0.3449285714285714,0.8299142857142857,0.0061577142857142,9.859,0.6613571428571429,9.579,1.6281,0.8623000000000001,4.79,4.141,1.4134285714285717,112,17.0,2.8581108956779433,43
1264,46.1678524,9.87920992,2019-11-01,290,20.714285714285715,15.571428571428571,,,45.48428571428571,24.17428571428572,,1.2964285714285717,0.6916428571428571,1.246,S,1.4506499999999998,1,82198.57142857143,2858071.4285714286,90.02,97.98714285714289,99.95,1.631857142857143,2.995,N,787.4,18.13,0.3158714285714286,1.0141285714285713,0.0058837142857142,11.062,0.6602857142857143,9.809,1.7549,0.8623000000000001,4.79,4.113,1.3804285714285716,112,17.0,2.807680042051051,44
1264,46.1678524,9.87920992,2019-11-08,290,16.571428571428573,14.0,,,49.73,25.844285714285714,,-4.060385714285713,0.8724428571428572,1.404,S,0.8291553999999999,5,82315.71428571429,2489571.4285714286,85.67,94.51571428571428,99.32,2.040142857142857,3.867,S,782.6,11.18,0.2919428571428571,1.313857142857143,0.0053518571428571,13.156,0.6594142857142857,10.113,1.933,0.8623000000000001,4.79,4.085,1.3471428571428574,112,17.0,2.70805020110221,45
1264,46.1678524,9.87920992,2019-11-15,290,17.142857142857142,14.571428571428571,,,49.875714285714274,24.04142857142857,,-2.501842857142857,0.7018714285714286,1.2,SE,1.92652,5,82595.71428571429,1503857.142857143,93.06,97.35285714285716,99.56,1.907857142857143,4.182,E,421.2,11.48,0.2717,1.6467142857142858,0.0046644285714285,15.523,0.6579428571428573,10.432,2.1331,0.8623000000000001,4.79,4.062428571428572,1.3191428571428572,112,17.0,2.7454377331738304,46
1264,46.1678524,9.87920992,2019-11-22,290,24.714285714285715,20.571428571428573,,,68.86285714285715,21.36428571428572,,0.0267285714285714,0.7227571428571429,1.225,E,0.8378469999999998,1,82564.28571428571,1480971.4285714286,93.16,98.09142857142857,99.83,1.8078714285714284,3.387,E,287.1,10.74,0.2543857142857142,1.8852857142857145,0.0039732857142857,17.245,0.6546428571428572,10.689,2.3171,0.8623000000000001,4.79,4.046571428571428,1.299,112,17.0,3.0713696877596113,47
1264,46.1678524,9.87920992,2019-11-29,290,26.714285714285715,23.0,,,84.37571428571427,27.125714285714285,,-4.636142857142858,0.9056428571428572,1.284,S,0.12866959,0,83394.28571428571,2484428.571428572,81.76,92.57428571428572,98.9,1.5424142857142855,3.231,S,283.7,10.29,0.2391857142857143,1.900428571428572,0.0034234285714285,17.388,0.6473571428571429,10.804,2.4491000000000005,0.8623000000000001,4.79,4.030857142857143,1.278,112,17.0,3.1780538303479458,48
1264,46.1678524,9.87920992,2019-12-06,290,37.0,31.571428571428573,,,99.13857142857144,35.89857142857143,,-6.024714285714286,0.9158428571428572,1.53,S,0.1181834,0,83004.28571428571,2443571.4285714286,82.13,91.26714285714286,98.67,1.5045428571428572,4.118,S,1121.0,10.17,0.226,1.609142857142857,0.0030324285714285,15.368,0.6262571428571427,10.741,2.5232,0.8623000000000001,4.79,4.015142857142857,1.2569999999999997,112,17.0,3.4834354798991276,49
1264,46.1678524,9.87920992,2019-12-13,290,40.285714285714285,37.142857142857146,,,132.97142857142856,32.29857142857143,,-1.7418428571428577,0.7027142857142857,1.485,SE,0.442448,1,82890.0,1419042.857142857,88.96,96.2957142857143,99.86,1.801714285714286,4.18,E,180.6,9.933,0.2152285714285714,1.1163,0.00272,11.938999999999998,0.5925428571428571,10.556,2.5603,0.8623000000000001,4.79,4.002428571428572,1.240142857142857,112,17.0,3.641338509344936,50
1264,46.1678524,9.87920992,2019-12-20,290,27.142857142857142,23.428571428571427,,,69.07571428571428,27.47428571428572,,-3.0030428571428565,1.0347571428571427,1.482,S,0.7481237999999999,5,82484.28571428571,1761157.142857143,87.54,95.04857142857144,99.89,2.599428571428572,4.379,S,1457.0,11.41,0.2070857142857143,0.5947000000000001,0.002431,8.3088,0.5572999999999999,10.331,2.577,0.8623000000000001,4.79,3.9997142857142856,1.237142857142857,112,17.0,3.1957534074473464,51
1264,46.1678524,9.87920992,2019-12-27,290,42.57142857142857,36.85714285714285,,,93.82428571428572,31.50857142857143,,-4.519142857142858,1.0552714285714286,1.394,S,0.0055413039999999,0,84385.71428571429,2693285.714285714,75.31,86.74285714285713,94.97,1.996,3.336,S,223.9,10.28,0.2017714285714285,0.2173,0.0021107142857142,5.6885,0.5316428571428572,10.153,2.5898000000000003,0.8623000000000001,4.79,3.998142857142857,1.235,112,17.0,3.6338196769309086,52
1265,45.3027835,9.4952737,2019-01-04,76,59.142857142857146,47.85714285714285,,,151.5257142857143,58.291428571428575,,1.9996142857142856,1.937928571428572,4.096,NW,0.001714925,0,100840.0,5306428.571428572,80.39,92.38857142857144,99.85,3.9447142857142863,9.15,W,1139.0,14.21,9.402,0.1880142857142857,0.1068399999999999,74.72999999999999,2.017428571428572,60.93,8.334,139.94285714285712,82.63,1.391,2.285285714285714,112,17.0,3.8889005880072918,1
1265,45.3027835,9.4952737,2019-01-11,76,41.71428571428572,33.0,,,159.88000000000002,57.24285714285714,,4.050907142857143,1.9207142857142856,5.895,W,0.011261944,0,100374.28571428572,5360285.714285715,77.12,92.74571428571429,99.23,3.7257142857142855,10.63,SW,1282.0,16.53,9.464714285714283,0.2920999999999999,0.0712371428571428,75.84,2.0325714285714285,60.167,8.302,139.42857142857142,82.60857142857142,1.3897142857142857,2.285,112,17.0,3.5263605246161616,2
1265,45.3027835,9.4952737,2019-01-18,76,46.85714285714285,41.142857142857146,,,131.18857142857144,47.66285714285714,,1.9470000000000005,1.3383714285714288,3.572,W,0.014783959,0,99890.0,5768285.714285715,87.34,94.99428571428572,99.82,2.5097857142857145,7.106,E,753.6,13.3,9.648,0.6140857142857143,0.0375757142857142,79.25,2.071428571428571,59.559000000000005,8.236999999999998,138.6285714285714,82.59142857142857,1.3901428571428571,2.2855714285714286,112,17.0,3.7410652072845068,3
