,IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_nox,AQ_no2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,log_pm25,Week
509,592,45.519335,9.59200999,2019-10-18,191,21.285714285714285,11.428571428571429,45.33114285714286,21.64,16.40285714285714,2.0082714285714287,4.36,E,0.6646824,1,99548.57142857143,4697571.428571428,90.94,96.15714285714286,99.95,3.924285714285715,8.283,E,767.9,15.33,17.685714285714287,1.5754285714285714,0.3217857142857143,148.08,1.7778571428571426,64.619,15.655,528.6999999999999,140.62857142857143,1.928,1.9947142857142857,112,2.5199979695992702,42
510,592,45.519335,9.59200999,2019-10-25,191,27.0,14.428571428571429,55.65285714285715,23.930000000000003,13.875714285714285,1.2983571428571428,2.698,NE,0.1364691051,1,99671.42857142857,5717571.428571428,87.9,96.34714285714286,99.75,1.9888571428571429,4.828,W,539.5,12.75,16.05,1.8772857142857144,0.3171428571428571,139.45,1.775285714285714,66.82399999999998,16.180999999999997,528.6999999999999,140.84285714285713,1.916428571428572,1.966,112,2.7362210780689065,43
511,592,45.519335,9.59200999,2019-11-01,191,17.285714285714285,9.714285714285714,54.83714285714286,21.391285714285715,10.248285714285714,1.2013571428571428,4.456,E,1.1045729999999998,1,98075.71428571428,3907457.142857143,89.64,96.8885714285714,99.75,2.4564285714285714,8.72,E,622.8,16.29,14.7,2.294,0.3030142857142857,133.93,1.7727142857142857,69.639,16.866999999999997,528.6999999999999,141.07142857142858,1.905,1.9374285714285715,112,2.371577964480997,44
512,592,45.519335,9.59200999,2019-11-08,191,19.428571428571427,11.714285714285714,84.41999999999999,30.29,7.444999999999999,1.6205714285714288,5.357,E,0.5356831,0,98325.71428571428,4510857.142857143,82.84,95.19428571428573,99.23,3.252142857142857,10.92,E,1002.0,21.96,13.584285714285716,2.9724285714285714,0.2756714285714285,131.79,1.7704285714285712,73.50000000000001,17.848000000000003,528.6999999999999,141.25714285714284,1.8935714285714285,1.909,112,2.542726220676826,45
513,592,45.519335,9.59200999,2019-11-15,191,18.714285714285715,10.857142857142858,79.015,31.15,7.713857142857143,1.5347142857142857,7.344,E,1.4957200000000002,1,98684.28571428572,2858085.714285714,91.02,97.28571428571428,99.43,3.076,14.34,E,970.0,20.34,12.641428571428571,3.725285714285714,0.2402999999999999,131.22,1.7667142857142857,77.72999999999999,18.921,528.6999999999999,141.45714285714286,1.883428571428572,1.8847142857142856,112,2.472930458741285,46
514,592,45.519335,9.59200999,2019-11-22,191,19.571428571428573,11.571428571428571,75.55157142857142,25.01,10.077142857142857,2.259157142857142,6.162,E,0.9691686,1,98450.0,2626828.571428572,91.3,97.25714285714284,99.93,4.609571428571429,11.51,E,979.3,13.09,11.835714285714284,4.264142857142858,0.2047142857142857,130.09,1.7574285714285711,81.3,19.787,528.6999999999999,141.64285714285714,1.8754285714285712,1.866,112,2.531426665422893,47
515,592,45.519335,9.59200999,2019-11-29,191,32.42857142857143,20.0,119.70714285714288,32.83571428571428,5.473428571428572,1.3467571428571428,2.132,E,0.12587688,0,99665.71428571428,4630142.857142857,89.29,95.99428571428572,99.53,2.398571428571429,5.1,E,645.4,11.69,11.13,4.2987142857142855,0.1764285714285714,126.22,1.737,83.28999999999999,20.186,528.6999999999999,141.75714285714284,1.867428571428572,1.8472857142857144,112,3.044522437723423,48
516,592,45.519335,9.59200999,2019-12-06,191,53.71428571428572,34.285714285714285,162.3857142857143,46.37571428571429,3.8895714285714287,1.3003142857142858,3.838,S,0.06126747,0,99275.71428571428,4464857.142857143,81.57,95.03285714285714,99.77,2.1492857142857145,7.841,W,690.3,13.52,10.515714285714283,3.640000000000001,0.1562857142857143,117.85,1.6724285714285716,83.19,20.261,528.6999999999999,141.88571428571427,1.859428571428572,1.8287142857142853,112,3.563478187572664,49
517,592,45.519335,9.59200999,2019-12-13,191,36.142857142857146,23.571428571428573,154.64285714285714,40.42428571428572,6.123628571428571,1.1028714285714287,3.443,S,0.2580359,1,99002.85714285714,2092571.4285714289,89.71,97.27428571428572,99.79,2.4685714285714284,7.882,E,514.9,14.68,10.016142857142857,2.5252857142857144,0.1401857142857143,106.61,1.5655714285714286,81.78999999999999,20.243,528.6999999999999,141.9857142857143,1.852,1.8117142857142856,112,3.20158432775814,50
518,592,45.519335,9.59200999,2019-12-20,191,21.428571428571427,14.0,77.24857142857142,29.601428571428567,6.769571428571427,2.2498571428571426,7.116,SW,0.6592263519999999,0,98437.14285714286,3793528.5714285714,85.48,94.3342857142857,99.95,4.820714285714287,11.06,SW,865.1,12.82,9.637428571428572,1.3452285714285712,0.1253,95.48,1.452714285714286,79.99,20.191000000000003,528.6999999999999,142.02857142857144,1.845,1.8,112,2.70805020110221,51
519,592,45.519335,9.59200999,2019-12-27,191,56.833333333333336,44.85714285714285,132.66428571428574,39.92,2.3275714285714284,1.2138571428571427,2.277,SW,0.006144335,0,100742.85714285714,4593142.857142857,88.8,96.39571428571428,98.98,1.9068571428571428,4.11,W,336.5,12.56,9.38957142857143,0.4915857142857143,0.1087857142857142,87.68,1.3695714285714284,78.73,20.149,528.6999999999999,142.1,1.838,1.788857142857143,112,3.8255309740747023,52
520,600,45.306013,9.48526286,2019-01-04,80,61.57142857142857,43.57142857142857,143.96857142857144,53.60142857142858,1.9990714285714288,1.941057142857143,4.095,NW,0.001689569,0,100838.57142857143,5307857.142857143,80.38,92.35857142857142,99.85,3.947428571428571,9.147,W,1139.0,14.24,9.440714285714288,0.1864714285714286,0.1071971428571428,75.06,2.004857142857143,64.78,8.414,139.94285714285712,82.63,1.395857142857143,2.28,112,3.797093038754169,1
521,600,45.306013,9.48526286,2019-01-11,80,41.57142857142857,25.285714285714285,135.52,48.25,4.03748,1.9232857142857145,5.894,W,0.011181844,0,100354.28571428572,5359142.857142857,77.11,92.74428571428572,99.23,3.723714285714286,10.61,SW,1280.0,16.57,9.50357142857143,0.2897571428571428,0.0714642857142856,76.17,2.02,63.95,8.383,139.42857142857142,82.60857142857142,1.3942857142857144,2.28,112,3.2690256085536724,2
522,600,45.306013,9.48526286,2019-01-18,80,47.57142857142857,32.285714285714285,133.6266666666667,46.07,1.933942857142857,1.3382571428571428,3.563,W,0.0146212589999999,0,99870.0,5771142.857142857,87.33,94.99714285714286,99.82,2.512685714285714,7.108,E,754.5,13.33,9.687714285714287,0.6091,0.0376942857142857,79.57999999999998,2.058428571428572,63.29,8.319,138.6285714285714,82.59142857142857,1.3949999999999998,2.2802857142857142,112,3.505128304510387,3
523,600,45.306013,9.48526286,2019-01-25,80,52.0,36.285714285714285,123.4042857142857,53.01571428571429,1.304042857142857,1.518,3.684,E,0.07687548,0,99251.42857142857,5405571.428571428,82.93,94.37142857142858,99.82,2.8617142857142857,7.653,E,740.7,14.9,9.967571428571429,1.0294857142857143,0.0146304285714285,84.15,2.099428571428572,62.37499999999999,8.168000000000001,137.5857142857143,82.56714285714285,1.3959999999999997,2.2811428571428576,112,3.61861025826738,4
524,600,45.306013,9.48526286,2019-02-01,80,42.142857142857146,25.571428571428573,111.11857142857144,52.67,2.8470000000000004,1.267,2.456,NW,0.604599592,0,100244.28571428572,5364228.571428572,85.01,96.30142857142856,99.88,2.3024285714285715,6.14,W,943.7,14.16,10.310000000000002,1.451285714285714,0.0076747142857142,88.84,2.127428571428572,60.715,7.768,136.2714285714286,82.53571428571426,1.397,2.282,112,3.279836524657888,5
525,600,45.306013,9.48526286,2019-02-08,80,56.0,35.714285714285715,111.23142857142857,52.04857142857144,5.274857142857143,1.957514285714285,5.316,W,0.020176658,0,101185.71428571428,8109285.714285715,75.27,91.89571428571428,99.57,3.765571428571428,9.535,E,1939.0,11.79,10.684285714285716,1.897428571428572,0.0061337142857142,93.52,2.151714285714285,57.982,6.6865000000000006,134.70000000000002,82.49714285714286,1.398142857142857,2.2828571428571425,112,3.603165935839906,6
526,600,45.306013,9.48526286,2019-02-15,80,71.28571428571429,46.57142857142857,112.30285714285712,54.98571428571428,6.262571428571428,1.5848571428571427,2.905,W,0.00025363,0,101571.42857142857,10108285.714285716,85.32,95.43000000000002,99.86,2.782428571428571,6.011,W,1011.0,12.23,11.172857142857143,2.450714285714286,0.0054278571428571,99.53,2.1767142857142856,54.827000000000005,5.283,132.95714285714283,82.4542857142857,1.4157142857142857,2.294,112,3.8622323409251305,7
527,600,45.306013,9.48526286,2019-02-22,80,56.0,32.285714285714285,92.69142857142856,49.85142857142858,7.589714285714286,1.974428571428572,6.239,NW,0.000124224,0,101728.57142857143,11368571.42857143,81.12,91.06571428571428,99.41,3.3245714285714283,9.633,W,991.6,12.06,11.87,3.189142857142857,0.0051974285714285,108.48,2.201,52.118,4.1563,131.05714285714288,82.40714285714284,1.4555714285714287,2.3191428571428574,112,3.505128304510387,8
528,600,45.306013,9.48526286,2019-03-01,80,49.285714285714285,26.666666666666668,95.7714285714286,48.705714285714286,9.230571428571428,1.5962142857142858,5.48,NW,0.06332867,0,100225.71428571428,9259571.42857143,78.4,93.55142857142856,99.81,2.844428571428572,8.742,E,1563.0,14.39,12.867142857142856,4.087714285714286,0.0050921428571428,121.14,2.224285714285714,50.508,3.7401,129.0,82.3557142857143,1.4952857142857143,2.3442857142857143,112,3.3202283191284883,9
529,600,45.306013,9.48526286,2019-03-08,80,20.285714285714285,7.857142857142857,51.91428571428571,33.56285714285714,9.324714285714284,2.220857142857143,7.043,W,0.03569468,0,100585.71428571428,12014285.714285716,69.93,88.91285714285713,99.25,3.963285714285714,12.38,W,2765.0,17.29,14.187142857142858,4.838714285714286,0.004928,135.41,2.250142857142857,49.449,3.6151,126.78571428571428,82.29428571428572,1.5352857142857144,2.369428571428571,112,2.181224235989778,10
530,600,45.306013,9.48526286,2019-03-15,80,23.285714285714285,10.142857142857142,44.59142857142857,30.037142857142864,10.140714285714283,2.067285714285714,4.464,E,0.159720844,0,100838.57142857143,13439857.142857144,78.75,89.61999999999999,99.0,3.919714285714286,8.196,SW,2265.0,23.15,15.72142857142857,5.749428571428571,0.00474,152.55,2.2751428571428574,48.626,3.5556,124.5,82.24000000000001,1.5737142857142856,2.394000000000001,112,2.4107986776342782,11
531,600,45.306013,9.48526286,2019-03-22,80,34.42857142857143,19.285714285714285,66.12857142857143,42.611428571428576,11.463714285714287,1.8659857142857144,6.842,E,0.019519384,0,101214.28571428572,15861428.57142857,67.77,86.07857142857142,97.0,3.315428571428572,12.73,E,2406.0,13.16,17.344285714285714,7.329999999999999,0.004593,175.10000000000002,2.294714285714286,47.973,3.5263,122.12857142857142,82.17428571428572,1.610857142857143,2.417857142857143,112,3.0099169085459474,12
532,600,45.306013,9.48526286,2019-03-29,80,40.71428571428572,19.857142857142858,71.48857142857142,46.47571428571428,12.742857142857144,1.997428571428572,6.481,E,0.2426571189999999,0,100410.0,13533857.142857144,73.67,88.63714285714286,98.43,3.249142857142857,11.07,E,2165.0,13.22,18.95,10.136571428571427,0.004547,205.96,2.304,47.425,3.4896,119.72857142857144,82.11,1.6477142857142857,2.4418571428571427,112,3.037696472653024,13
533,600,45.306013,9.48526286,2019-04-05,80,17.428571428571427,6.571428571428571,40.40285714285715,28.512857142857147,11.725714285714286,1.498142857142857,3.249,E,0.336137,0,99527.14285714286,11555571.42857143,79.77,93.47857142857144,99.39,2.492,5.835,W,1642.0,19.94,20.56,15.411428571428573,0.0045757142857142,254.0,2.3060000000000005,46.92399999999999,3.3714,117.2714285714286,82.03999999999999,1.6847142857142858,2.4658571428571427,112,2.0243817644968085,14
534,600,45.306013,9.48526286,2019-04-12,80,21.571428571428573,10.571428571428571,47.43,31.38428571428572,12.161142857142854,2.0557142857142856,4.071,E,0.1920863099999999,0,100657.14285714286,14040285.714285716,81.01,91.44142857142856,99.1,3.5005714285714284,7.483,E,1659.0,14.59,22.23,22.630000000000003,0.0046631428571428,316.02,2.307,46.491,3.1649,114.84285714285716,81.97,1.72,2.4885714285714284,112,2.448539005617125,15
535,600,45.306013,9.48526286,2019-04-19,80,22.142857142857142,9.857142857142858,30.67857142857144,21.735857142857142,14.655714285714286,2.4291428571428573,5.922,E,0.5906966599999999,0,100645.71428571428,13077571.42857143,78.23,91.70285714285714,99.44,4.7504285714285714,8.648,E,2026.0,18.33,23.885714285714283,29.43142857142857,0.0048865714285714,375.0,2.307714285714286,46.18900000000001,2.9429,112.44285714285714,81.89999999999999,1.745,2.504142857142857,112,2.3848231912310176,16
536,600,45.306013,9.48526286,2019-04-26,80,11.333333333333334,4.571428571428571,28.08,20.86428571428572,13.787142857142856,2.1432857142857142,4.305,W,0.226817,0,100214.28571428572,18304285.71428572,78.02,90.58142857142856,99.61,3.944571428571428,7.765,W,2663.0,27.52,25.43857142857143,33.39,0.0053292857142857,413.43,2.309857142857143,46.093,2.7816,110.1,81.82285714285715,1.7682857142857142,2.519,112,1.717651497074333,17
537,600,45.306013,9.48526286,2019-05-03,80,9.666666666666666,4.285714285714286,35.89,24.211428571428574,12.424571428571427,1.4742857142857144,4.568,W,0.7200030000000002,1,99817.14285714286,13389000.0,78.1,92.59714285714286,99.31,2.7214285714285715,9.257,NW,2036.0,16.22,26.84571428571428,32.558571428571426,0.0062461428571428,416.75,2.317142857142857,46.217,2.7192,107.8142857142857,81.75,1.7914285714285714,2.5335714285714284,112,1.6650077635889111,18
538,600,45.306013,9.48526286,2019-05-10,80,11.428571428571429,5.285714285714286,35.800000000000004,24.54571428571429,13.947142857142856,1.7500571428571428,5.386,NE,0.0463492999999999,0,100351.42857142857,14768571.42857143,80.99,90.59857142857142,98.84,3.0922857142857145,9.335,E,1780.0,16.39,28.15571428571429,27.63,0.0078765714285714,389.64,2.336,46.50000000000001,2.708,105.61428571428571,81.67714285714284,1.8157142857142856,2.548714285714286,112,1.838279484862948,19
539,600,45.306013,9.48526286,2019-05-17,80,10.285714285714286,4.857142857142857,29.92714285714285,21.537142857142857,15.307142857142855,1.7612142857142854,4.143,W,0.4651969999999999,1,99814.28571428572,13885571.42857143,85.29,94.58,99.56,3.249857142857143,6.737,W,1376.0,24.55,29.380000000000003,20.83,0.009885,349.29,2.365428571428571,46.986,2.7226,103.61428571428571,81.60571428571428,1.876,2.587,112,1.7676619176489945,20
540,600,45.306013,9.48526286,2019-05-24,80,11.142857142857142,5.142857142857143,29.49,21.032857142857143,16.918571428571425,1.5073714285714286,4.346,W,0.4292669999999999,1,100191.42857142857,14285571.42857143,85.25,94.17,99.37,2.668428571428572,7.398,NE,1417.0,15.19,30.537142857142857,14.44,0.0118714285714285,313.63,2.403857142857143,47.726,2.7436,101.6857142857143,81.53,1.953,2.636,112,1.8152899666382487,21
541,600,45.306013,9.48526286,2019-05-31,80,14.142857142857142,6.857142857142857,32.894285714285715,25.262857142857143,21.49857142857143,1.1706,2.776,W,0.003315222,0,100465.71428571428,21137142.85714286,79.71,89.27428571428571,97.3,2.111757142857143,5.702,NW,1956.0,13.31,31.65857142857143,10.507,0.0133642857142857,298.06,2.4498571428571423,48.82,2.7562,99.97142857142856,81.46,2.03,2.684,112,2.0614230361771577,22
542,600,45.306013,9.48526286,2019-06-07,80,25.428571428571427,9.714285714285714,30.375714285714285,23.00428571428572,21.735714285714288,1.5834285714285714,5.535,E,0.4828477,0,100311.42857142857,19212857.14285714,77.24,90.21285714285716,99.1,2.797571428571428,7.539,E,1972.0,15.48,32.92285714285715,8.748857142857142,0.0138585714285714,296.27,2.509,50.56099999999999,2.7696,98.45857142857145,81.39,2.1065714285714283,2.7330000000000005,112,2.371577964480997,23
543,600,45.306013,9.48526286,2019-06-14,80,17.6,8.8,24.264,19.638,23.971428571428568,1.701142857142857,4.422,W,0.01690204,0,100300.0,20804285.71428572,76.7,88.42,97.39,2.878857142857143,7.053,E,2222.0,13.76,34.16142857142857,8.07342857142857,0.0140657142857142,298.71000000000004,2.578428571428572,52.655,2.7897000000000003,97.17142857142858,81.32285714285715,2.172285714285714,2.775,112,2.2823823856765264,24
544,600,45.306013,9.48526286,2019-06-21,80,25.166666666666668,13.0,36.29142857142857,30.604285714285712,25.88571428571429,1.4819999999999998,3.197,E,0.386725859,0,100614.28571428572,20940000.0,78.32,89.55142857142857,99.43,2.5171428571428573,6.077,E,1854.0,17.09,35.044285714285714,7.820857142857143,0.0151457142857142,301.29,2.648,54.545,2.812,96.14,81.25285714285714,2.2150000000000003,2.803,112,2.6390573296152584,25
545,600,45.306013,9.48526286,2019-06-28,80,22.0,12.142857142857142,29.095714285714287,24.84142857142857,28.06142857142857,2.116285714285714,4.943,E,0.098540792,0,100485.71428571428,20888571.42857143,76.49,87.43571428571428,98.85,3.2927142857142857,9.446,E,2185.0,25.18,35.23142857142857,7.354999999999999,0.0181457142857142,299.95000000000005,2.71,55.67600000000001,2.8315,95.36714285714288,81.19571428571429,2.256,2.8309999999999995,112,2.575878427993727,26
546,600,45.306013,9.48526286,2019-07-05,80,13.5,8.714285714285714,26.012857142857143,20.31857142857143,24.955714285714286,2.067428571428572,4.584,E,0.2196037,0,100035.71428571428,17575714.285714287,80.54,90.61142857142856,99.24,3.173142857142857,6.749,E,1936.0,25.04,34.4,6.606142857142856,0.0218042857142857,290.5,2.773285714285714,55.729,2.8397,94.72,81.12714285714286,2.298,2.8589999999999995,112,2.273597556120793,27
547,600,45.306013,9.48526286,2019-07-12,80,13.5,6.428571428571429,26.085714285714285,19.84457142857143,22.33142857142857,1.7088428571428569,4.667,E,0.4779047899999999,0,100054.28571428572,16889000.0,80.65,91.07571428571428,98.45,2.917428571428571,9.08,E,1719.0,13.59,32.77,5.890428571428571,0.0257871428571428,274.17,2.8407142857142857,55.03,2.8403,94.08714285714284,81.07428571428571,2.327857142857144,2.879,112,2.005333569526114,28
548,600,45.306013,9.48526286,2019-07-19,80,28.142857142857142,17.714285714285715,34.11142857142857,27.443333333333328,27.34714285714286,1.1122714285714286,2.541,E,0.01751511,0,100614.28571428572,19347142.85714286,78.64,89.51428571428572,98.16,2.0565714285714285,5.54,E,1738.0,17.25,30.91571428571429,5.214714285714286,0.0326685714285714,255.69,2.8932857142857142,54.099,2.8491000000000004,93.45285714285716,81.01428571428572,2.2860000000000005,2.8528571428571428,112,2.929287174145838,29
549,600,45.306013,9.48526286,2019-07-26,80,14.166666666666666,7.142857142857143,23.708571428571425,18.103142857142856,25.532857142857143,1.5368571428571427,3.165,W,0.280230696,0,99651.42857142857,16896428.57142857,78.79,90.06571428571428,99.62,2.872857142857143,6.919,W,2422.0,42.17,29.41142857142857,4.566857142857143,0.0451542857142857,239.94,2.910857142857143,53.444,2.8821000000000003,92.83857142857144,80.96000000000001,2.232714285714286,2.8194285714285714,112,2.097141118779237,30
550,600,45.306013,9.48526286,2019-08-02,80,14.857142857142858,5.714285714285714,22.34,17.157333333333334,24.60285714285714,1.451142857142857,3.356,W,0.3301606,0,100142.85714285714,16775714.285714284,78.98,91.23142857142857,99.31,2.395857142857143,6.175,E,1677.0,16.43,28.73714285714286,3.928571428571429,0.0654757142857142,230.74,2.872428571428572,53.46300000000001,2.9485,92.24,80.90571428571427,2.179428571428572,2.7857142857142856,112,1.9042374526547448,31
551,600,45.306013,9.48526286,2019-08-09,80,15.714285714285714,7.857142857142857,19.692857142857143,14.748571428571427,25.62142857142857,1.5504285714285715,3.151,E,0.0201120999999999,0,100227.14285714286,16130000.0,81.14,89.6957142857143,98.13,2.569714285714286,6.961,E,1887.0,22.21,28.777142857142856,3.285571428571428,0.0930757142857142,226.69,2.774714285714286,53.995000000000005,3.0369,91.65285714285712,80.84428571428573,2.126,2.7524285714285712,112,2.181224235989778,32
552,600,45.306013,9.48526286,2019-08-16,80,16.285714285714285,7.714285714285714,21.678571428571423,16.76,24.80285714285714,1.4271142857142856,3.735,E,0.23614994,0,100571.42857142857,15348571.42857143,78.11,89.18285714285715,98.59,2.4002857142857144,7.851,E,2034.0,27.94,29.101428571428567,2.676,0.1259571428571428,224.9,2.646,54.786,3.1494,91.08,80.79,2.053714285714286,2.706,112,2.164963715117998,33
553,600,45.306013,9.48526286,2019-08-23,80,20.428571428571427,11.428571428571429,28.75,21.057142857142857,24.555714285714284,1.1912857142857145,2.885,E,0.1474002999999999,0,100700.0,15620000.0,80.29,91.89714285714284,98.61,2.162142857142857,5.587,E,1605.0,17.98,29.27285714285714,2.144571428571429,0.1621285714285714,222.63,2.5192857142857146,55.61,3.293,90.52571428571426,80.7357142857143,1.9675714285714283,2.649,112,2.5199979695992702,34
554,600,45.306013,9.48526286,2019-08-30,80,17.0,10.285714285714286,33.107142857142854,25.115,23.65714285714285,1.5828571428571432,3.822,E,0.1333475,0,100457.14285714286,13909428.57142857,79.72,90.22,98.79,2.6592857142857147,9.136,E,1758.0,18.43,28.87857142857143,1.7345714285714284,0.2001857142857142,217.3,2.425428571428572,56.268,3.4745,89.98857142857143,80.67571428571429,1.881285714285714,2.593,112,2.423537703411708,35
555,600,45.306013,9.48526286,2019-09-06,80,15.571428571428571,9.833333333333334,45.027142857142856,30.54142857142857,17.891428571428573,1.5646285714285713,3.289,NW,1.1936656999999995,0,100614.28571428572,12176000.0,78.64,92.63571428571429,99.12,2.433,6.884,W,1733.0,13.08,27.86285714285714,1.4478571428571427,0.2446571428571428,208.55,2.363857142857143,56.858,3.6997,89.46571428571428,80.62285714285714,1.7949999999999997,2.536,112,2.3826278006675823,36
556,600,45.306013,9.48526286,2019-09-13,80,33.42857142857143,16.714285714285715,55.631428571428565,39.93857142857143,21.30428571428572,1.6236142857142857,4.592,E,0.086027235,0,101000.0,12980571.42857143,82.62,92.14428571428572,98.49,2.721,8.774,E,1295.0,12.64,26.46428571428572,1.2632857142857143,0.2939857142857143,197.90000000000003,2.318857142857143,57.49199999999999,3.9631,88.97714285714287,80.56142857142856,1.7168571428571429,2.485285714285714,112,2.874371416549724,37
557,600,45.306013,9.48526286,2019-09-20,80,30.0,11.428571428571429,49.690000000000005,32.91571428571429,17.01857142857143,1.4676571428571428,4.31,E,0.2097249,0,100565.71428571428,10626857.142857144,82.61,92.64857142857144,99.88,2.555142857142857,6.291,E,1275.0,13.83,24.867142857142856,1.1707142857142858,0.3401142857142857,186.52,2.2847142857142857,58.133,4.2525,88.50285714285714,80.5,1.6687142857142858,2.454428571428571,112,2.5199979695992702,38
558,600,45.306013,9.48526286,2019-09-27,80,30.571428571428573,12.0,54.190000000000005,35.67,19.14428571428571,1.2284142857142857,3.403,W,0.0609946,0,100092.85714285714,10600285.714285716,82.98,92.84428571428572,99.42,2.148428571428572,7.15,W,1643.0,15.23,23.24428571428572,1.1604285714285714,0.3750285714285714,175.52,2.257571428571429,58.733,4.5559,88.05,80.44142857142857,1.6228571428571428,2.4250000000000003,112,2.5649493574615367,39
559,600,45.306013,9.48526286,2019-10-04,80,28.285714285714285,11.857142857142858,54.62857142857143,33.00142857142857,14.76857142857143,1.7372571428571428,4.595,E,0.223274047,0,100325.71428571428,9451428.57142857,83.92,93.43857142857144,99.56,2.9842857142857144,6.656,E,1118.0,15.91,21.58714285714285,1.2312857142857143,0.3966857142857143,164.68,2.236428571428572,59.257,4.8535,87.62714285714287,80.38,1.5772857142857144,2.395571428571429,112,2.553899521274952,40
560,600,45.306013,9.48526286,2019-10-11,80,43.85714285714285,15.428571428571429,62.35857142857143,35.80285714285714,15.427142857142856,1.4801428571428572,5.779,W,0.1375261499999999,0,100857.14285714286,7835714.285714285,86.18,95.0357142857143,99.8,2.3762857142857143,10.54,W,1045.0,15.08,19.78,1.387,0.4096571428571429,153.23000000000002,2.224285714285714,59.74099999999999,5.1475,87.22571428571428,80.30999999999999,1.5332857142857144,2.3675714285714284,112,2.7990219793079367,41
561,600,45.306013,9.48526286,2019-10-18,80,24.0,10.142857142857142,49.77428571428572,27.70142857142857,17.174285714285713,2.4905714285714287,4.878,E,0.5477259999999999,1,100700.0,4888000.0,90.06,96.09285714285714,99.92,4.537857142857142,9.142,E,831.1,16.95,17.965714285714288,1.6228571428571428,0.4136,142.39,2.218714285714286,60.282,5.4723,86.8557142857143,80.24285714285715,1.513,2.354142857142857,112,2.4107986776342782,42
562,600,45.306013,9.48526286,2019-10-25,80,32.5,12.571428571428571,61.42,31.712857142857143,14.545714285714284,1.6789142857142854,3.699,E,0.112220312,1,100828.57142857143,5943857.142857143,87.22,95.80857142857144,99.67,2.620428571428572,6.393,E,567.7,12.96,16.307142857142857,1.9338571428571427,0.4076571428571429,133.51,2.2155714285714287,60.983,5.8645,86.51714285714284,80.17714285714284,1.499,2.345,112,2.6079667425452278,43
563,600,45.306013,9.48526286,2019-11-01,80,17.666666666666668,6.714285714285714,62.72285714285714,28.38142857142857,10.71642857142857,1.4755857142857145,4.542,E,0.835999,1,99231.42857142857,4031671.4285714286,89.7,96.81714285714284,99.9,2.789142857142857,8.84,E,768.6,15.33,14.934285714285712,2.3629999999999995,0.3894999999999999,127.88,2.212428571428572,62.109,6.3802,86.1942857142857,80.10285714285715,1.485,2.335714285714286,112,2.043073897508961,44
564,600,45.306013,9.48526286,2019-11-08,80,19.571428571428573,9.285714285714286,76.3542857142857,34.888571428571424,8.017142857142856,1.8600714285714288,6.281,W,0.4977202,0,99511.42857142857,4288428.571428572,82.42,95.73000000000002,99.61,3.516142857142857,12.27,E,1059.0,19.92,13.802857142857144,3.0617142857142854,0.3543285714285714,125.38,2.209714285714285,64.257,7.092,85.91285714285713,80.02428571428571,1.470857142857143,2.3262857142857145,112,2.330755969960742,45
565,600,45.306013,9.48526286,2019-11-15,80,19.428571428571427,8.142857142857142,70.9542857142857,35.63142857142857,8.096857142857143,1.5882857142857143,7.974,E,1.5249499999999998,1,99855.71428571428,2977514.285714286,92.48,97.76142857142855,99.62,3.149857142857143,14.84,E,920.9,20.23,12.844285714285714,3.837285714285714,0.3088571428571428,124.33,2.204857142857143,66.805,7.877,85.6657142857143,79.95,1.456,2.317142857142857,112,2.2129729343043585,46
566,600,45.306013,9.48526286,2019-11-22,80,21.0,9.857142857142858,65.42714285714285,30.711428571428574,10.727142857142857,2.732714285714286,7.158,E,0.957791,1,99610.0,2717414.285714286,92.21,97.78285714285714,99.89,5.160857142857144,12.49,E,1010.0,14.07,12.024285714285714,4.392714285714285,0.2631428571428572,122.81,2.1935714285714285,68.764,8.559,85.44714285714285,79.86571428571428,1.4420000000000002,2.308,112,2.3848231912310176,47
567,600,45.306013,9.48526286,2019-11-29,80,28.285714285714285,14.142857142857142,99.25285714285714,39.67000000000001,6.435428571428572,1.7010142857142854,3.021,E,0.1425320439999999,0,100854.28571428572,4547728.571428572,89.48,96.12857142857143,99.86,3.277142857142857,6.386,E,690.6,13.02,11.305714285714286,4.428571428571428,0.2267857142857142,118.85,2.168,69.162,8.971,85.26428571428572,79.7757142857143,1.4278571428571427,2.299,112,2.717528945056754,48
568,600,45.306013,9.48526286,2019-12-06,80,55.142857142857146,34.285714285714285,129.80714285714285,48.04714285714285,4.848571428571428,1.2892,4.222,W,0.0488932,0,100478.57142857143,4323428.571428572,82.62,95.53714285714284,99.92,2.401,8.862,W,633.5,13.1,10.684285714285716,3.749571428571429,0.2008714285714285,110.32,2.085714285714286,67.571,9.055,85.12714285714287,79.6842857142857,1.4130000000000005,2.2898571428571435,112,3.563478187572664,49
