IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
STA.IT0643A,44.9066,8.612,2016-11-25,95,30.142857142857142,,,,,50.04857142857143,,7.541857142857142,1.8084714285714285,7.014,NW,0.2875665,0,99885.71428571428,4711714.285714285,83.09,95.07285714285716,99.88,3.445428571428571,11.11,N,878.0,21.23,2.8384285714285715,3.9677142857142855,0.4411571428571428,54.81,3.0892857142857144,46.98,15.003,1.9828571428571429,71.10142857142857,1.96,1.2397142857142858,112,
STA.IT0643A,44.9066,8.612,2016-12-02,95,74.0,,,,,62.35142857142858,,5.420714285714285,1.3812714285714285,4.377,NW,0.02389972,1,100560.0,4289142.857142857,90.83,97.2414285714286,99.92,2.700285714285714,7.611,S,468.0,16.57,2.696428571428572,3.6172857142857135,0.3852142857142857,51.162,3.0338571428571437,45.792,14.953,1.98,71.11,1.9578571428571432,1.2232857142857143,112,
STA.IT0643A,44.9066,8.612,2016-12-09,95,70.14285714285714,,,,,63.57285714285714,,4.5481428571428575,0.8133714285714285,1.616,SW,0.0133318,1,100444.28571428572,3667428.5714285714,93.79,98.55285714285712,99.95,1.343714285714286,2.44,SE,366.7,14.51,2.521714285714286,2.8135714285714286,0.3436142857142857,44.083,2.905428571428572,43.781,14.482,1.9778571428571428,71.11857142857143,1.9557142857142855,1.207,112,
STA.IT0643A,44.9066,8.612,2016-12-16,95,46.42857142857143,,,,,69.30857142857143,,2.554914285714286,1.2769142857142857,2.379,NW,0.4935468,1,100942.85714285714,2985885.714285714,91.77,98.22285714285714,99.91,2.66,5.863,S,472.4,18.78,2.3425714285714285,1.823,0.3085142857142857,35.646,2.740714285714286,41.428,13.815,1.975,71.12571428571428,1.955,1.2,112,
STA.IT0643A,44.9066,8.612,2016-12-23,95,55.0,,,,,65.98714285714286,,4.4835714285714285,1.509,3.16,NW,0.002345571,0,100928.57142857143,4987285.714285715,88.39,96.66285714285712,99.86,3.0049999999999994,6.646,N,542.9,19.41,2.1939999999999995,0.9639857142857142,0.2734,28.349999999999994,2.5911428571428567,39.326,13.191,1.975,71.13571428571427,1.955,1.2,112,
STA.IT0643A,44.9066,8.612,2016-12-30,95,68.14285714285714,,,,,63.29285714285714,,1.3726604285714286,1.3846,4.711,NW,0.0015631579999999,0,100211.42857142857,5045571.428571428,75.48,95.05285714285716,99.62,2.639714285714286,10.03,SW,2842.0,17.69,2.107714285714286,0.5305857142857143,0.2313428571428571,24.518,2.506142857142857,38.046,12.839,1.9757142857142855,71.14714285714285,1.955,1.2,112,
STA.IT0721A,44.63605,10.90473,2016-01-01,39,36.142857142857146,,0.5940428571428571,,,46.90428571428571,,2.6917142857142857,1.1625714285714286,2.552,SE,0.3426463999999999,1,99227.14285714286,2459614.285714286,90.41,97.89714285714288,99.84,2.4335714285714287,5.973,E,496.3,15.06,5.210857142857143,0.1349885714285714,0.0485785714285714,52.94,4.418142857142857,118.3,24.507,147.84285714285716,31.164285714285715,1.6215714285714289,2.1797142857142857,112,
STA.IT0721A,44.63605,10.90473,2016-01-08,39,34.57142857142857,,0.6194333333333333,,,53.21333333333334,,6.713000000000001,1.8200285714285716,5.152,W,0.186691,1,99027.14285714286,3641000.0,74.85,94.82,99.61,4.136,9.778,E,1446.0,17.72,5.41257142857143,0.2090285714285714,0.0344542857142857,55.485,4.463285714285714,122.67000000000002,25.327,147.07142857142858,31.06,1.62,2.178428571428572,112,
STA.IT0721A,44.63605,10.90473,2016-01-15,39,44.57142857142857,,0.6767428571428572,,,66.29142857142857,,1.0558685714285716,1.685057142857143,4.314,W,0.012993008,0,100071.42857142857,6814857.142857143,76.47,89.51142857142858,99.17,3.2466571428571425,8.367,W,2839.0,14.87,5.614285714285715,0.2743,0.0201757142857142,57.98899999999999,4.5087142857142855,127.16,26.161,146.29999999999998,30.955714285714286,1.6198571428571429,2.1784285714285714,112,
STA.IT0721A,44.63605,10.90473,2016-01-22,39,83.14285714285714,,1.0203,,,78.95857142857143,,3.9118,1.2311142857142856,2.356,NW,0.009607225,0,101457.14285714286,5766571.428571428,89.21,97.01571428571428,99.88,1.9375714285714285,5.64,NW,449.9,13.87,5.816999999999999,0.5141285714285714,0.0089262857142857,61.41300000000001,4.554714285714286,129.61999999999998,26.662000000000003,145.6,30.85,1.6215714285714284,2.180714285714286,112,
